maxDepth,th,eta,nRounds,accuracy,logloss
1,0.5,0.4,72,0.765957446808511,0.465478499357785
1,0.5,0.4,73,0.765957446808511,0.466901687662694
1,0.5,0.4,74,0.765957446808511,0.466812717282759
1,0.5,0.4,75,0.765957446808511,0.467197824059138
1,0.5,0.4,76,0.765957446808511,0.467302497503672
1,0.5,0.4,77,0.765957446808511,0.467208249616293
1,0.5,0.4,78,0.765957446808511,0.466012907484105
1,0.5,0.4,79,0.765957446808511,0.468037738295075
1,0.5,0.4,80,0.765957446808511,0.466757244070321
1,0.5,0.4,81,0.765957446808511,0.468129947785189
1,0.5,0.4,82,0.765957446808511,0.468191001428224
1,0.5,0.4,83,0.765957446808511,0.468091231518048
1,0.5,0.4,84,0.765957446808511,0.468139297188436
1,0.5,0.4,85,0.765957446808511,0.470007294104803
1,0.5,0.4,86,0.765957446808511,0.468140482008771
1,0.5,0.4,87,0.765957446808511,0.468035141356978
1,0.5,0.4,88,0.765957446808511,0.465664875562134
1,0.5,0.4,89,0.765957446808511,0.467404851021398
1,0.5,0.4,90,0.765957446808511,0.465678881402818
1,0.5,0.4,91,0.765957446808511,0.46573442830814
1,0.5,0.4,92,0.765957446808511,0.467609144820354
1,0.5,0.4,93,0.765957446808511,0.467516616400741
1,0.5,0.4,94,0.765957446808511,0.46754739507413
1,0.5,0.4,95,0.765957446808511,0.468867411820068
1,0.5,0.4,96,0.765957446808511,0.46751565422196
1,0.5,0.4,97,0.765957446808511,0.468797005730915
1,0.5,0.4,98,0.765957446808511,0.467604805669977
1,0.5,0.4,99,0.765957446808511,0.469086887697316
1,0.5,0.4,100,0.765957446808511,0.467816381645702
1,0.5,0.5,1,0.74468085106383,0.557501674347226
1,0.5,0.5,2,0.74468085106383,0.506438561200261
1,0.5,0.5,3,0.74468085106383,0.501891253273822
1,0.5,0.5,4,0.74468085106383,0.48866392517718
1,0.5,0.5,5,0.74468085106383,0.478721922498102
1,0.5,0.5,6,0.765957446808511,0.478460791552736
1,0.5,0.5,7,0.765957446808511,0.474461600761226
1,0.5,0.5,8,0.765957446808511,0.478397083597925
1,0.5,0.5,9,0.765957446808511,0.476731814357289
1,0.5,0.5,10,0.765957446808511,0.475070193337789
1,0.5,0.5,11,0.787234042553192,0.468859886773133
1,0.5,0.5,12,0.787234042553192,0.472734283384214
1,0.5,0.5,13,0.787234042553192,0.46560438634084
1,0.5,0.5,14,0.765957446808511,0.469715773404285
1,0.5,0.5,15,0.765957446808511,0.469105300089438
1,0.5,0.5,16,0.765957446808511,0.474305029221465
1,0.5,0.5,17,0.765957446808511,0.471696501185325
1,0.5,0.5,18,0.765957446808511,0.475131490377113
1,0.5,0.5,19,0.765957446808511,0.465052901368852
1,0.5,0.5,20,0.765957446808511,0.46403024502911
1,0.5,0.5,21,0.765957446808511,0.467101011285866
1,0.5,0.5,22,0.765957446808511,0.462228271334686
1,0.5,0.5,23,0.765957446808511,0.465635159429531
1,0.5,0.5,24,0.765957446808511,0.468326096956613
1,0.5,0.5,25,0.765957446808511,0.468139647770724
1,0.5,0.5,26,0.765957446808511,0.46806915345983
1,0.5,0.5,27,0.765957446808511,0.467034014593946
1,0.5,0.5,28,0.765957446808511,0.464262416010767
1,0.5,0.5,29,0.765957446808511,0.46390879187267
1,0.5,0.5,30,0.765957446808511,0.461511505496304
1,0.5,0.5,31,0.765957446808511,0.46413064295543
1,0.5,0.5,32,0.765957446808511,0.464404146025998
1,0.5,0.5,33,0.765957446808511,0.467777040929784
1,0.5,0.5,34,0.765957446808511,0.46496083514887
1,0.5,0.5,35,0.765957446808511,0.468323108210259
1,0.5,0.5,36,0.765957446808511,0.462359568690247
1,0.5,0.5,37,0.765957446808511,0.464313741668193
1,0.5,0.5,38,0.765957446808511,0.463951038434997
1,0.5,0.5,39,0.765957446808511,0.461652633435905
1,0.5,0.5,40,0.765957446808511,0.4646779864705
1,0.5,0.5,41,0.765957446808511,0.462324722582913
1,0.5,0.5,42,0.765957446808511,0.465428205906653
1,0.5,0.5,43,0.765957446808511,0.461408097101195
1,0.5,0.5,44,0.765957446808511,0.461211480655522
1,0.5,0.5,45,0.765957446808511,0.46330898750998
1,0.5,0.5,46,0.765957446808511,0.461145756446202
1,0.5,0.5,47,0.765957446808511,0.46107581644714
1,0.5,0.5,48,0.765957446808511,0.462419278333716
1,0.5,0.5,49,0.765957446808511,0.46396502574549
1,0.5,0.5,50,0.765957446808511,0.461983776972301
1,0.5,0.5,51,0.765957446808511,0.464860405668642
1,0.5,0.5,52,0.765957446808511,0.464961541257054
1,0.5,0.5,53,0.765957446808511,0.464813700540224
1,0.5,0.5,54,0.765957446808511,0.464883049952749
1,0.5,0.5,55,0.765957446808511,0.464736503937634
1,0.5,0.5,56,0.765957446808511,0.462517306928641
1,0.5,0.5,57,0.765957446808511,0.46511031248054
1,0.5,0.5,58,0.765957446808511,0.465185736688322
1,0.5,0.5,59,0.765957446808511,0.467074633711211
1,0.5,0.5,60,0.765957446808511,0.465435365689204
1,0.5,0.5,61,0.765957446808511,0.467717840122436
1,0.5,0.5,62,0.765957446808511,0.465922824730827
1,0.5,0.5,63,0.765957446808511,0.466404464150476
1,0.5,0.5,64,0.765957446808511,0.466088958850478
1,0.5,0.5,65,0.765957446808511,0.465964513762825
1,0.5,0.5,66,0.765957446808511,0.465995278442618
1,0.5,0.5,67,0.765957446808511,0.465894875996478
1,0.5,0.5,68,0.765957446808511,0.465927235147449
1,0.5,0.5,69,0.765957446808511,0.467649469704342
1,0.5,0.5,70,0.765957446808511,0.465949295741093
1,0.5,0.5,71,0.765957446808511,0.46843427143776
1,0.5,0.5,72,0.765957446808511,0.466712343161171
1,0.5,0.5,73,0.765957446808511,0.468620779978127
1,0.5,0.5,74,0.765957446808511,0.468553442271015
1,0.5,0.5,75,0.765957446808511,0.470814580483524
1,0.5,0.5,76,0.765957446808511,0.467243767770575
1,0.5,0.5,77,0.765957446808511,0.467139130397236
1,0.5,0.5,78,0.765957446808511,0.467166980228641
1,0.5,0.5,79,0.765957446808511,0.468780184000729
1,0.5,0.5,80,0.765957446808511,0.467279887319172
1,0.5,0.5,81,0.765957446808511,0.469209674668171
1,0.5,0.5,82,0.765957446808511,0.467867276770384
1,0.5,0.5,83,0.765957446808511,0.469527448666573
1,0.5,0.5,84,0.765957446808511,0.469108159766852
1,0.5,0.5,85,0.765957446808511,0.471357880585643
1,0.5,0.5,86,0.765957446808511,0.469455734330967
1,0.5,0.5,87,0.765957446808511,0.471557568207109
1,0.5,0.5,88,0.765957446808511,0.471605561184808
1,0.5,0.5,89,0.765957446808511,0.471518291368721
1,0.5,0.5,90,0.765957446808511,0.471530252541449
1,0.5,0.5,91,0.765957446808511,0.471439613482645
1,0.5,0.5,92,0.765957446808511,0.468949634388925
1,0.5,0.5,93,0.765957446808511,0.473542559579035
1,0.5,0.5,94,0.765957446808511,0.471863056707079
1,0.5,0.5,95,0.765957446808511,0.473918827748423
1,0.5,0.5,96,0.765957446808511,0.472453776582151
1,0.5,0.5,97,0.765957446808511,0.474064691757415
