nodes,nTree,accuracy,logloss
2,2,0.702127659574468,3.20494796653515
3,2,0.680851063829787,4.73372541981923
4,2,0.702127659574468,5.39483692821669
5,2,0.617021276595745,7.55524727790484
6,2,0.680851063829787,6.82034566961183
7,2,0.765957446808511,3.91037096283475
8,2,0.765957446808511,6.10022589909373
9,2,0.787234042553192,3.93986658753943
10,2,0.659574468085106,5.42433255292137
11,2,0.574468085106383,6.86462313209141
12,2,0.680851063829787,6.10024291180501
13,2,0.617021276595745,4.67471715769859
14,2,0.680851063829787,6.11495669873479
15,2,0.680851063829787,4.65993531992369
16,2,0.617021276595745,6.77613625797738
17,2,0.723404255319149,1.79420405020363
18,2,0.680851063829787,3.95461439989177
19,2,0.765957446808511,3.23447761666239
20,2,0.680851063829787,3.23447761666239
21,2,0.829787234042553,2.52908864578535
22,2,0.723404255319149,6.71711098314546
23,2,0.723404255319149,6.71711098314546
24,2,0.765957446808511,3.89557211234857
25,2,0.765957446808511,3.89557211234857
26,2,0.702127659574468,3.24922542901473
27,2,0.829787234042553,2.45531555860109
28,2,0.829787234042553,2.45531555860109
29,2,0.74468085106383,3.24917439088089
30,2,0.680851063829787,5.32104682832115
31,2,0.680851063829787,5.32104682832115
32,2,0.680851063829787,5.32104682832115
33,2,0.680851063829787,5.32104682832115
34,2,0.680851063829787,5.32104682832115
35,2,0.74468085106383,3.17543532911919
36,2,0.680851063829787,3.17543532911919
37,2,0.680851063829787,3.17543532911919
38,2,0.680851063829787,3.17543532911919
39,2,0.74468085106383,4.65991830721241
40,2,0.723404255319149,3.93979853669431
41,2,0.723404255319149,3.93979853669431
42,2,0.74468085106383,3.17543532911919
43,2,0.74468085106383,3.17543532911919
44,2,0.765957446808511,3.23442657852855
45,2,0.723404255319149,2.54380243271512
46,2,0.74468085106383,2.54380243271512
47,2,0.702127659574468,2.54380243271512
48,2,0.702127659574468,2.54380243271512
49,2,0.702127659574468,2.54380243271512
50,2,0.74468085106383,2.51430680801045
51,2,0.74468085106383,2.51430680801045
52,2,0.74468085106383,2.51430680801045
53,2,0.74468085106383,2.51430680801045
54,2,0.74468085106383,2.51430680801045
55,2,0.74468085106383,2.51430680801045
56,2,0.74468085106383,2.51430680801045
57,2,0.74468085106383,2.51430680801045
58,2,0.74468085106383,2.51430680801045
59,2,0.829787234042553,3.23442657852855
60,2,0.829787234042553,3.23442657852855
61,2,0.829787234042553,3.23442657852855
62,2,0.829787234042553,3.23442657852855
63,2,0.829787234042553,3.23442657852855
64,2,0.829787234042553,3.23442657852855
65,2,0.680851063829787,3.23442657852855
66,2,0.680851063829787,3.23442657852855
67,2,0.680851063829787,3.23442657852855
68,2,0.787234042553192,3.23442657852855
69,2,0.787234042553192,3.23442657852855
70,2,0.787234042553192,3.23442657852855
71,2,0.787234042553192,3.23442657852855
72,2,0.787234042553192,3.23442657852855
73,2,0.787234042553192,3.23442657852855
74,2,0.74468085106383,6.01167097413457
75,2,0.74468085106383,6.01167097413457
76,2,0.74468085106383,6.01167097413457
77,2,0.74468085106383,6.01167097413457
78,2,0.74468085106383,6.01167097413457
79,2,0.659574468085106,3.20493095382387
80,2,0.659574468085106,3.20493095382387
81,2,0.659574468085106,3.20493095382387
82,2,0.659574468085106,3.20493095382387
83,2,0.765957446808511,6.01167097413457
84,2,0.765957446808511,6.01167097413457
85,2,0.765957446808511,6.01167097413457
86,2,0.765957446808511,6.01167097413457
87,2,0.787234042553192,4.60092705780305
88,2,0.765957446808511,5.29155120361647
89,2,0.765957446808511,5.29155120361647
90,2,0.765957446808511,5.29155120361647
91,2,0.765957446808511,8.09829122392718
92,2,0.765957446808511,8.09829122392718
93,2,0.765957446808511,8.09829122392718
94,2,0.765957446808511,8.09829122392718
95,2,0.765957446808511,8.09829122392718
96,2,0.765957446808511,8.09829122392718
97,2,0.765957446808511,8.09829122392718
98,2,0.74468085106383,8.09829122392718
99,2,0.74468085106383,8.09829122392718
100,2,0.74468085106383,8.09829122392718
101,2,0.74468085106383,8.09829122392718
102,2,0.74468085106383,8.09829122392718
103,2,0.74468085106383,8.09829122392718
104,2,0.74468085106383,8.09829122392718
105,2,0.74468085106383,8.09829122392718
106,2,0.74468085106383,8.09829122392718
107,2,0.74468085106383,8.09829122392718
108,2,0.74468085106383,8.09829122392718
109,2,0.74468085106383,8.09829122392718
110,2,0.74468085106383,8.09829122392718
111,2,0.74468085106383,8.09829122392718
112,2,0.74468085106383,8.09829122392718
113,2,0.74468085106383,8.09829122392718
114,2,0.74468085106383,8.09829122392718
115,2,0.74468085106383,8.09829122392718
116,2,0.74468085106383,8.09829122392718
117,2,0.74468085106383,8.09829122392718
118,2,0.74468085106383,8.09829122392718
119,2,0.74468085106383,8.09829122392718
120,2,0.74468085106383,8.09829122392718
121,2,0.74468085106383,8.09829122392718
122,2,0.74468085106383,8.09829122392718
123,2,0.74468085106383,8.09829122392718
124,2,0.74468085106383,8.09829122392718
125,2,0.74468085106383,8.09829122392718
126,2,0.74468085106383,8.09829122392718
127,2,0.74468085106383,8.09829122392718
128,2,0.74468085106383,8.09829122392718
129,2,0.765957446808511,8.09829122392718
130,2,0.765957446808511,8.09829122392718
131,2,0.765957446808511,8.09829122392718
132,2,0.765957446808511,8.09829122392718
133,2,0.765957446808511,8.09829122392718
134,2,0.765957446808511,8.09829122392718
135,2,0.765957446808511,8.09829122392718
136,2,0.765957446808511,8.09829122392718
137,2,0.765957446808511,8.09829122392718
138,2,0.765957446808511,8.09829122392718
139,2,0.765957446808511,8.09829122392718
140,2,0.765957446808511,8.09829122392718
141,2,0.765957446808511,8.09829122392718
142,2,0.765957446808511,8.09829122392718
143,2,0.765957446808511,8.09829122392718
144,2,0.765957446808511,8.09829122392718
145,2,0.765957446808511,8.09829122392718
146,2,0.765957446808511,8.09829122392718
147,2,0.765957446808511,8.09829122392718
148,2,0.765957446808511,8.09829122392718
149,2,0.765957446808511,8.09829122392718
150,2,0.765957446808511,8.09829122392718
151,2,0.765957446808511,8.09829122392718
152,2,0.765957446808511,8.09829122392718
153,2,0.765957446808511,8.09829122392718
154,2,0.765957446808511,8.09829122392718
155,2,0.765957446808511,8.09829122392718
156,2,0.765957446808511,8.09829122392718
157,2,0.765957446808511,8.09829122392718
158,2,0.765957446808511,8.09829122392718
159,2,0.765957446808511,8.09829122392718
160,2,0.765957446808511,8.09829122392718
161,2,0.765957446808511,8.09829122392718
162,2,0.765957446808511,8.09829122392718
163,2,0.765957446808511,8.09829122392718
164,2,0.765957446808511,8.09829122392718
165,2,0.765957446808511,8.09829122392718
166,2,0.765957446808511,8.09829122392718
167,2,0.765957446808511,8.09829122392718
168,2,0.765957446808511,8.09829122392718
169,2,0.765957446808511,8.09829122392718
170,2,0.765957446808511,8.09829122392718
171,2,0.765957446808511,8.09829122392718
172,2,0.765957446808511,8.09829122392718
173,2,0.765957446808511,8.09829122392718
174,2,0.765957446808511,8.09829122392718
175,2,0.765957446808511,8.09829122392718
176,2,0.765957446808511,8.09829122392718
177,2,0.765957446808511,8.09829122392718
178,2,0.74468085106383,8.09829122392718
179,2,0.74468085106383,8.09829122392718
180,2,0.74468085106383,8.09829122392718
181,2,0.74468085106383,8.09829122392718
182,2,0.74468085106383,8.09829122392718
183,2,0.74468085106383,8.09829122392718
184,2,0.74468085106383,8.09829122392718
185,2,0.74468085106383,8.09829122392718
186,2,0.74468085106383,8.09829122392718
187,2,0.74468085106383,8.09829122392718
188,2,0.74468085106383,8.09829122392718
189,2,0.74468085106383,8.09829122392718
190,2,0.74468085106383,8.09829122392718
191,2,0.74468085106383,8.09829122392718
192,2,0.74468085106383,8.09829122392718
193,2,0.74468085106383,8.09829122392718
194,2,0.74468085106383,8.09829122392718
195,2,0.74468085106383,8.09829122392718
196,2,0.74468085106383,8.09829122392718
197,2,0.74468085106383,8.09829122392718
198,2,0.74468085106383,8.09829122392718
199,2,0.74468085106383,8.09829122392718
200,2,0.74468085106383,8.09829122392718
1,3,0.702127659574468,4.70843832066736
2,3,0.680851063829787,2.57999559229658
3,3,0.74468085106383,3.2817867027616
4,3,0.723404255319149,3.99077353405066
5,3,0.659574468085106,4.02639005391389
6,3,0.702127659574468,3.26811371607476
7,3,0.787234042553192,1.76889993834048
8,3,0.680851063829787,5.40013729214629
9,3,0.74468085106383,1.10415654410843
10,3,0.74468085106383,3.27312576014524
11,3,0.702127659574468,1.87965269091258
12,3,0.702127659574468,2.5652818053668
13,3,0.765957446808511,1.83540925385556
14,3,0.723404255319149,4.69363947018118
15,3,0.723404255319149,3.23611206933484
16,3,0.74468085106383,3.92426421853558
17,3,0.787234042553192,1.81203452430943
18,3,0.765957446808511,1.81815541946798
19,3,0.765957446808511,1.10664555343239
20,3,0.659574468085106,1.88326756403589
21,3,0.74468085106383,1.84153014901411
22,3,0.787234042553192,4.57175377838005
23,3,0.765957446808511,4.5778746735386
24,3,0.765957446808511,1.08076480185102
25,3,0.765957446808511,1.0980186362386
26,3,0.723404255319149,1.85627796136645
27,3,0.829787234042553,2.45088015424883
28,3,0.829787234042553,2.45088015424883
29,3,0.723404255319149,2.5504999675919
30,3,0.74468085106383,3.91560327591923
31,3,0.74468085106383,3.91560327591923
32,3,0.787234042553192,3.87748073402076
33,3,0.787234042553192,3.87748073402076
34,3,0.787234042553192,3.87748073402076
35,3,0.808510638297872,3.15124006834411
36,3,0.787234042553192,1.05739007230489
37,3,0.787234042553192,1.05739007230489
38,3,0.787234042553192,1.05739007230489
39,3,0.765957446808511,1.79225765517533
40,3,0.765957446808511,3.22387027901774
41,3,0.765957446808511,3.22387027901774
42,3,0.74468085106383,1.08688569700957
43,3,0.74468085106383,1.08688569700957
44,3,0.765957446808511,2.52100434288722
45,3,0.74468085106383,2.54437907243335
46,3,0.787234042553192,2.51488344772867
47,3,0.787234042553192,2.51488344772867
48,3,0.787234042553192,2.51488344772867
49,3,0.787234042553192,2.51488344772867
50,3,0.787234042553192,2.4890026961473
51,3,0.787234042553192,2.4890026961473
52,3,0.829787234042553,2.48538782302399
53,3,0.829787234042553,2.48538782302399
54,3,0.829787234042553,2.48538782302399
55,3,0.829787234042553,2.48538782302399
56,3,0.829787234042553,2.48538782302399
57,3,0.829787234042553,2.48538782302399
58,3,0.829787234042553,2.48538782302399
59,3,0.787234042553192,2.51488344772867
60,3,0.787234042553192,2.51488344772867
61,3,0.787234042553192,2.51488344772867
62,3,0.787234042553192,2.51488344772867
63,3,0.787234042553192,2.51488344772867
64,3,0.787234042553192,2.51488344772867
65,3,0.74468085106383,3.22999117417629
66,3,0.74468085106383,3.22999117417629
67,3,0.74468085106383,3.22999117417629
68,3,0.74468085106383,3.22999117417629
69,3,0.74468085106383,3.22999117417629
70,3,0.74468085106383,3.22999117417629
71,3,0.74468085106383,3.22999117417629
72,3,0.74468085106383,3.22999117417629
73,3,0.74468085106383,3.22999117417629
74,3,0.765957446808511,4.60372139969741
75,3,0.765957446808511,4.60372139969741
76,3,0.765957446808511,4.60372139969741
77,3,0.765957446808511,4.60372139969741
78,3,0.765957446808511,4.60372139969741
79,3,0.765957446808511,3.19798952743637
80,3,0.765957446808511,3.19798952743637
81,3,0.765957446808511,3.19798952743637
82,3,0.765957446808511,3.19798952743637
83,3,0.765957446808511,3.18936261024258
84,3,0.765957446808511,3.18936261024258
85,3,0.765957446808511,3.18936261024258
86,3,0.765957446808511,3.18936261024258
87,3,0.765957446808511,2.49512359130585
88,3,0.74468085106383,2.49261756927061
89,3,0.74468085106383,2.49261756927061
90,3,0.74468085106383,2.49261756927061
91,3,0.765957446808511,6.73819995967034
92,3,0.765957446808511,6.73819995967034
93,3,0.765957446808511,6.73819995967034
94,3,0.765957446808511,6.73819995967034
95,3,0.765957446808511,6.73819995967034
96,3,0.765957446808511,6.73819995967034
97,3,0.765957446808511,6.73819995967034
98,3,0.765957446808511,8.09217032876863
99,3,0.765957446808511,8.09217032876863
100,3,0.765957446808511,8.09217032876863
101,3,0.765957446808511,8.09217032876863
102,3,0.765957446808511,8.09217032876863
103,3,0.765957446808511,8.09217032876863
104,3,0.765957446808511,8.09217032876863
105,3,0.765957446808511,8.09217032876863
106,3,0.765957446808511,8.09217032876863
107,3,0.765957446808511,8.09217032876863
108,3,0.765957446808511,8.09217032876863
109,3,0.765957446808511,8.09217032876863
110,3,0.765957446808511,8.09217032876863
111,3,0.765957446808511,8.09217032876863
112,3,0.765957446808511,8.09217032876863
113,3,0.765957446808511,8.09217032876863
114,3,0.765957446808511,8.09217032876863
115,3,0.765957446808511,8.09217032876863
116,3,0.765957446808511,8.09217032876863
117,3,0.765957446808511,8.09217032876863
118,3,0.765957446808511,8.09217032876863
119,3,0.765957446808511,8.09217032876863
120,3,0.765957446808511,8.09217032876863
121,3,0.765957446808511,8.09217032876863
122,3,0.765957446808511,8.09217032876863
123,3,0.765957446808511,8.09217032876863
124,3,0.765957446808511,8.09217032876863
125,3,0.765957446808511,8.09217032876863
126,3,0.765957446808511,8.09217032876863
127,3,0.765957446808511,8.09217032876863
128,3,0.765957446808511,8.09217032876863
129,3,0.765957446808511,2.46924283972448
130,3,0.765957446808511,2.46924283972448
131,3,0.765957446808511,2.46924283972448
132,3,0.765957446808511,2.46924283972448
133,3,0.765957446808511,2.46924283972448
134,3,0.74468085106383,8.10691814112097
135,3,0.74468085106383,8.10691814112097
136,3,0.74468085106383,8.10691814112097
137,3,0.74468085106383,8.10691814112097
138,3,0.74468085106383,8.10691814112097
139,3,0.74468085106383,8.10691814112097
140,3,0.74468085106383,8.10691814112097
141,3,0.74468085106383,8.10691814112097
142,3,0.74468085106383,8.10691814112097
143,3,0.74468085106383,8.10691814112097
144,3,0.74468085106383,8.10691814112097
145,3,0.74468085106383,8.10691814112097
146,3,0.74468085106383,8.10691814112097
147,3,0.74468085106383,8.10691814112097
148,3,0.74468085106383,8.10691814112097
149,3,0.74468085106383,8.10691814112097
150,3,0.74468085106383,8.10691814112097
151,3,0.74468085106383,8.10691814112097
152,3,0.74468085106383,8.10691814112097
153,3,0.74468085106383,8.10691814112097
154,3,0.74468085106383,8.10691814112097
155,3,0.74468085106383,8.10691814112097
156,3,0.74468085106383,8.10691814112097
157,3,0.74468085106383,8.10691814112097
158,3,0.74468085106383,8.10691814112097
159,3,0.74468085106383,8.10691814112097
160,3,0.74468085106383,8.10691814112097
161,3,0.74468085106383,8.10691814112097
162,3,0.74468085106383,8.10691814112097
163,3,0.74468085106383,8.10691814112097
164,3,0.74468085106383,8.10691814112097
165,3,0.74468085106383,8.10691814112097
166,3,0.74468085106383,8.10691814112097
167,3,0.74468085106383,8.10691814112097
168,3,0.74468085106383,8.10691814112097
169,3,0.74468085106383,8.10691814112097
170,3,0.74468085106383,8.10691814112097
171,3,0.74468085106383,8.10691814112097
172,3,0.74468085106383,8.10691814112097
173,3,0.74468085106383,8.10691814112097
174,3,0.74468085106383,8.10691814112097
175,3,0.74468085106383,8.10691814112097
176,3,0.74468085106383,8.10691814112097
177,3,0.74468085106383,8.10691814112097
178,3,0.765957446808511,6.73819995967034
179,3,0.765957446808511,6.73819995967034
180,3,0.765957446808511,6.73819995967034
181,3,0.765957446808511,6.73819995967034
182,3,0.765957446808511,6.73819995967034
183,3,0.765957446808511,6.73819995967034
184,3,0.765957446808511,8.09217032876863
185,3,0.765957446808511,8.09217032876863
186,3,0.765957446808511,8.09217032876863
187,3,0.765957446808511,8.09217032876863
188,3,0.765957446808511,8.09217032876863
189,3,0.765957446808511,8.09217032876863
190,3,0.765957446808511,8.09217032876863
191,3,0.765957446808511,8.09217032876863
192,3,0.765957446808511,8.09217032876863
193,3,0.765957446808511,8.09217032876863
194,3,0.765957446808511,8.09217032876863
195,3,0.765957446808511,8.09217032876863
196,3,0.765957446808511,8.09217032876863
197,3,0.765957446808511,8.09217032876863
198,3,0.765957446808511,8.09217032876863
199,3,0.765957446808511,8.09217032876863
200,3,0.765957446808511,8.09217032876863
1,4,0.638297872340426,4.0219442466358
2,4,0.659574468085106,2.64563994823432
3,4,0.74468085106383,2.58526854058907
4,4,0.723404255319149,3.32015313617079
5,4,0.680851063829787,3.3362981194703
6,4,0.659574468085106,2.58052780366642
7,4,0.765957446808511,1.78528881315072
8,4,0.638297872340426,3.99744365329033
9,4,0.74468085106383,1.12416029204198
10,4,0.723404255319149,1.85038394500735
11,4,0.74468085106383,1.15365591674666
12,4,0.74468085106383,1.83815916740153
13,4,0.765957446808511,1.84428006256008
14,4,0.702127659574468,3.29565254282531
15,4,0.765957446808511,2.53127232253891
16,4,0.787234042553192,3.23666129341596
17,4,0.74468085106383,1.83565314536629
18,4,0.765957446808511,1.14751800887683
19,4,0.723404255319149,1.14139711371828
20,4,0.659574468085106,1.91691027323371
21,4,0.74468085106383,1.16588069435247
22,4,0.808510638297872,1.79028384450992
23,4,0.765957446808511,3.17403815817201
24,4,0.723404255319149,0.396793762565983
25,4,0.74468085106383,1.08240586430892
26,4,0.702127659574468,1.14751800887683
27,4,0.829787234042553,2.45502723874197
28,4,0.808510638297872,2.47589594625286
29,4,0.74468085106383,2.5398992397327
30,4,0.787234042553192,3.9027848458839
31,4,0.765957446808511,3.88191613837301
32,4,0.702127659574468,3.93228047058858
33,4,0.702127659574468,3.93228047058858
34,4,0.723404255319149,3.92003868027148
35,4,0.787234042553192,2.47228107312956
36,4,0.74468085106383,1.08491188634416
37,4,0.74468085106383,1.08491188634416
38,4,0.723404255319149,1.0874179083794
39,4,0.787234042553192,1.80252563482702
40,4,0.74468085106383,2.5398992397327
41,4,0.74468085106383,3.22189646835234
42,4,0.808510638297872,1.07879099118561
43,4,0.808510638297872,1.07879099118561
44,4,0.765957446808511,1.80864652998557
45,4,0.723404255319149,2.58414267678972
46,4,0.680851063829787,2.53739321769746
47,4,0.723404255319149,2.5521410300498
48,4,0.702127659574468,2.54351411285601
49,4,0.702127659574468,2.54351411285601
50,4,0.74468085106383,2.49314978064044
51,4,0.765957446808511,2.50789759299278
52,4,0.787234042553192,2.52876630050367
53,4,0.787234042553192,2.52876630050367
54,4,0.787234042553192,2.52876630050367
55,4,0.787234042553192,2.52876630050367
56,4,0.787234042553192,2.52876630050367
57,4,0.787234042553192,2.52876630050367
58,4,0.765957446808511,2.52876630050367
59,4,0.680851063829787,2.56939486443738
60,4,0.680851063829787,2.56939486443738
61,4,0.680851063829787,2.56939486443738
62,4,0.680851063829787,2.56939486443738
63,4,0.680851063829787,2.56939486443738
64,4,0.680851063829787,2.56939486443738
65,4,0.787234042553192,2.51903053222182
66,4,0.765957446808511,2.51903053222182
67,4,0.765957446808511,2.51903053222182
68,4,0.680851063829787,3.23664428070467
69,4,0.680851063829787,3.23664428070467
70,4,0.680851063829787,3.23664428070467
71,4,0.680851063829787,3.23664428070467
72,4,0.680851063829787,3.23664428070467
73,4,0.680851063829787,3.23664428070467
74,4,0.74468085106383,4.62039859436676
75,4,0.74468085106383,4.62039859436676
76,4,0.74468085106383,4.62039859436676
77,4,0.74468085106383,4.62039859436676
78,4,0.74468085106383,4.62039859436676
79,4,0.702127659574468,3.22189646835234
80,4,0.702127659574468,3.22189646835234
81,4,0.702127659574468,3.22189646835234
82,4,0.702127659574468,3.22189646835234
83,4,0.765957446808511,3.207148656
84,4,0.765957446808511,3.207148656
85,4,0.765957446808511,3.207148656
86,4,0.765957446808511,3.207148656
87,4,0.787234042553192,2.50177669783423
88,4,0.74468085106383,2.51290963706327
89,4,0.74468085106383,2.51290963706327
90,4,0.74468085106383,2.51290963706327
91,4,0.765957446808511,5.35025413316672
92,4,0.765957446808511,5.35025413316672
93,4,0.765957446808511,5.35025413316672
94,4,0.765957446808511,5.35025413316672
95,4,0.765957446808511,5.35025413316672
96,4,0.765957446808511,5.35025413316672
97,4,0.765957446808511,5.35025413316672
98,4,0.765957446808511,8.08966430673339
