nodes,nTree,accuracy
4,24,0.717525773195876
5,24,0.707216494845361
6,24,0.744329896907217
7,24,0.694845360824742
8,24,0.74639175257732
9,24,0.723711340206186
10,24,0.725773195876289
11,24,0.738144329896907
12,24,0.715463917525773
13,24,0.750515463917526
14,24,0.744329896907217
15,24,0.74020618556701
16,24,0.736082474226804
17,24,0.742268041237113
18,24,0.738144329896907
19,24,0.756701030927835
20,24,0.748453608247423
21,24,0.750515463917526
22,24,0.725773195876289
23,24,0.748453608247423
24,24,0.729896907216495
25,24,0.74020618556701
26,24,0.742268041237113
27,24,0.729896907216495
28,24,0.734020618556701
29,24,0.74639175257732
30,24,0.742268041237113
31,24,0.75
32,24,0.738144329896907
33,24,0.754639175257732
34,24,0.752577319587629
35,24,0.736082474226804
36,24,0.739669421487603
37,24,0.748453608247423
38,24,0.742268041237113
39,24,0.748453608247423
40,24,0.742268041237113
41,24,0.742268041237113
42,24,0.734020618556701
43,24,0.74020618556701
44,24,0.742268041237113
45,24,0.731958762886598
46,24,0.744329896907217
47,24,0.727835051546392
48,24,0.74020618556701
49,24,0.731958762886598
50,24,0.731958762886598
51,24,0.734020618556701
52,24,0.725773195876289
53,24,0.742268041237113
54,24,0.738144329896907
55,24,0.74020618556701
56,24,0.734020618556701
57,24,0.744329896907217
58,24,0.734020618556701
59,24,0.719587628865979
60,24,0.74020618556701
61,24,0.74639175257732
62,24,0.729896907216495
63,24,0.729896907216495
64,24,0.74639175257732
65,24,0.731958762886598
66,24,0.727835051546392
67,24,0.760824742268041
68,24,0.758762886597938
69,24,0.744329896907217
70,24,0.729896907216495
71,24,0.725773195876289
72,24,0.736082474226804
73,24,0.74639175257732
74,24,0.764948453608247
75,24,0.738144329896907
76,24,0.71340206185567
77,24,0.723711340206186
78,24,0.723711340206186
79,24,0.736082474226804
80,24,0.736082474226804
81,24,0.742268041237113
82,24,0.729896907216495
83,24,0.74639175257732
84,24,0.742268041237113
85,24,0.729896907216495
86,24,0.752577319587629
87,24,0.736082474226804
88,24,0.744329896907217
89,24,0.727835051546392
90,24,0.748453608247423
91,24,0.742268041237113
92,24,0.758762886597938
93,24,0.758762886597938
94,24,0.750515463917526
95,24,0.736082474226804
96,24,0.750515463917526
97,24,0.750515463917526
98,24,0.738144329896907
99,24,0.717525773195876
100,24,0.731958762886598
1,25,0.705154639175258
2,25,0.701030927835052
3,25,0.723711340206186
4,25,0.725773195876289
5,25,0.709278350515464
6,25,0.738144329896907
7,25,0.705154639175258
8,25,0.742268041237113
9,25,0.725773195876289
10,25,0.723711340206186
11,25,0.738144329896907
12,25,0.719587628865979
13,25,0.742268041237113
14,25,0.750515463917526
15,25,0.74020618556701
16,25,0.738144329896907
17,25,0.734020618556701
18,25,0.736082474226804
19,25,0.750515463917526
20,25,0.748453608247423
21,25,0.748453608247423
22,25,0.729896907216495
23,25,0.744329896907217
24,25,0.723711340206186
25,25,0.731958762886598
26,25,0.738144329896907
27,25,0.729896907216495
28,25,0.742268041237113
29,25,0.736082474226804
30,25,0.748453608247423
31,25,0.758762886597938
32,25,0.731958762886598
33,25,0.74020618556701
34,25,0.756701030927835
35,25,0.736082474226804
36,25,0.752066115702479
37,25,0.74639175257732
38,25,0.752577319587629
39,25,0.762886597938144
40,25,0.738144329896907
41,25,0.742268041237113
42,25,0.738144329896907
43,25,0.74639175257732
44,25,0.742268041237113
45,25,0.731958762886598
46,25,0.736082474226804
47,25,0.723711340206186
48,25,0.725773195876289
49,25,0.731958762886598
50,25,0.731958762886598
51,25,0.74020618556701
52,25,0.719587628865979
53,25,0.744329896907217
54,25,0.736082474226804
55,25,0.74020618556701
56,25,0.738144329896907
57,25,0.736082474226804
58,25,0.750515463917526
59,25,0.725773195876289
60,25,0.734020618556701
61,25,0.74020618556701
62,25,0.731958762886598
63,25,0.736082474226804
64,25,0.742268041237113
65,25,0.723711340206186
66,25,0.729896907216495
67,25,0.758762886597938
68,25,0.752577319587629
69,25,0.756701030927835
70,25,0.738144329896907
71,25,0.723711340206186
72,25,0.734020618556701
73,25,0.74020618556701
74,25,0.771134020618557
75,25,0.74639175257732
76,25,0.725773195876289
77,25,0.723711340206186
78,25,0.723711340206186
79,25,0.738144329896907
80,25,0.738144329896907
81,25,0.74639175257732
82,25,0.729896907216495
83,25,0.738144329896907
84,25,0.742268041237113
85,25,0.738144329896907
86,25,0.752577319587629
87,25,0.734020618556701
88,25,0.744329896907217
89,25,0.723711340206186
90,25,0.748453608247423
91,25,0.742268041237113
92,25,0.744329896907217
93,25,0.744329896907217
94,25,0.752577319587629
95,25,0.74020618556701
96,25,0.748453608247423
97,25,0.748453608247423
98,25,0.734020618556701
99,25,0.711340206185567
100,25,0.734020618556701
1,26,0.701030927835052
2,26,0.703092783505155
3,26,0.719587628865979
4,26,0.731958762886598
5,26,0.701030927835052
6,26,0.738144329896907
7,26,0.711340206185567
8,26,0.754639175257732
9,26,0.729896907216495
10,26,0.725773195876289
11,26,0.729896907216495
12,26,0.719587628865979
13,26,0.742268041237113
14,26,0.744329896907217
15,26,0.736082474226804
16,26,0.742268041237113
17,26,0.742268041237113
18,26,0.736082474226804
19,26,0.750515463917526
20,26,0.748453608247423
21,26,0.734020618556701
22,26,0.734020618556701
23,26,0.742268041237113
24,26,0.719587628865979
25,26,0.738144329896907
26,26,0.738144329896907
27,26,0.734020618556701
28,26,0.738144329896907
29,26,0.742268041237113
30,26,0.74020618556701
31,26,0.752577319587629
32,26,0.734020618556701
33,26,0.760824742268041
34,26,0.752577319587629
35,26,0.742268041237113
36,26,0.739669421487603
37,26,0.750515463917526
38,26,0.74639175257732
39,26,0.756701030927835
40,26,0.742268041237113
41,26,0.748453608247423
42,26,0.731958762886598
43,26,0.74020618556701
44,26,0.748453608247423
45,26,0.738144329896907
46,26,0.736082474226804
47,26,0.725773195876289
48,26,0.736082474226804
49,26,0.731958762886598
50,26,0.734020618556701
51,26,0.744329896907217
52,26,0.717525773195876
53,26,0.74020618556701
54,26,0.738144329896907
55,26,0.731958762886598
56,26,0.742268041237113
57,26,0.742268041237113
58,26,0.74020618556701
59,26,0.729896907216495
60,26,0.736082474226804
61,26,0.744329896907217
62,26,0.734020618556701
63,26,0.742268041237113
64,26,0.74639175257732
65,26,0.727835051546392
66,26,0.731958762886598
67,26,0.754639175257732
68,26,0.752577319587629
69,26,0.750515463917526
70,26,0.734020618556701
71,26,0.723711340206186
72,26,0.723711340206186
73,26,0.752577319587629
74,26,0.758762886597938
75,26,0.744329896907217
76,26,0.725773195876289
77,26,0.725773195876289
78,26,0.725773195876289
79,26,0.74020618556701
80,26,0.74020618556701
81,26,0.74020618556701
82,26,0.723711340206186
83,26,0.74020618556701
84,26,0.750515463917526
85,26,0.727835051546392
86,26,0.756701030927835
87,26,0.731958762886598
88,26,0.74020618556701
89,26,0.725773195876289
90,26,0.750515463917526
91,26,0.744329896907217
92,26,0.752577319587629
93,26,0.752577319587629
94,26,0.752577319587629
95,26,0.744329896907217
96,26,0.744329896907217
97,26,0.744329896907217
98,26,0.734020618556701
99,26,0.719587628865979
100,26,0.734020618556701
1,27,0.703092783505155
2,27,0.705154639175258
3,27,0.717525773195876
4,27,0.738144329896907
5,27,0.698969072164949
6,27,0.74020618556701
7,27,0.709278350515464
8,27,0.74639175257732
9,27,0.731958762886598
10,27,0.727835051546392
11,27,0.727835051546392
12,27,0.71340206185567
13,27,0.738144329896907
14,27,0.744329896907217
15,27,0.742268041237113
16,27,0.748453608247423
17,27,0.748453608247423
18,27,0.736082474226804
19,27,0.74639175257732
20,27,0.748453608247423
21,27,0.74020618556701
22,27,0.729896907216495
23,27,0.736082474226804
24,27,0.719587628865979
25,27,0.742268041237113
26,27,0.74020618556701
27,27,0.736082474226804
28,27,0.736082474226804
29,27,0.748453608247423
30,27,0.744329896907217
31,27,0.738144329896907
32,27,0.736082474226804
33,27,0.754639175257732
34,27,0.752577319587629
35,27,0.734020618556701
36,27,0.738144329896907
37,27,0.754639175257732
38,27,0.750515463917526
39,27,0.744329896907217
40,27,0.736082474226804
41,27,0.74639175257732
42,27,0.731958762886598
43,27,0.738144329896907
44,27,0.736082474226804
45,27,0.744329896907217
46,27,0.731958762886598
47,27,0.721649484536083
48,27,0.74020618556701
49,27,0.721649484536083
50,27,0.729896907216495
51,27,0.748453608247423
52,27,0.71340206185567
53,27,0.734020618556701
54,27,0.727835051546392
55,27,0.721649484536083
56,27,0.744329896907217
57,27,0.738144329896907
58,27,0.744329896907217
59,27,0.736082474226804
60,27,0.738144329896907
61,27,0.736082474226804
62,27,0.742268041237113
63,27,0.74639175257732
64,27,0.748453608247423
65,27,0.731958762886598
66,27,0.727835051546392
67,27,0.752577319587629
68,27,0.738144329896907
69,27,0.754639175257732
70,27,0.729896907216495
71,27,0.725773195876289
72,27,0.734020618556701
73,27,0.744329896907217
74,27,0.756701030927835
75,27,0.744329896907217
76,27,0.715463917525773
77,27,0.723711340206186
78,27,0.723711340206186
79,27,0.74020618556701
80,27,0.74020618556701
81,27,0.744329896907217
82,27,0.727835051546392
83,27,0.74639175257732
84,27,0.736082474226804
85,27,0.736082474226804
86,27,0.748453608247423
87,27,0.734020618556701
88,27,0.738144329896907
89,27,0.729896907216495
90,27,0.754639175257732
91,27,0.742268041237113
92,27,0.744329896907217
93,27,0.744329896907217
94,27,0.74639175257732
95,27,0.748453608247423
96,27,0.744329896907217
97,27,0.744329896907217
98,27,0.727835051546392
99,27,0.711340206185567
100,27,0.727835051546392
1,28,0.703092783505155
2,28,0.705154639175258
3,28,0.719587628865979
4,28,0.74020618556701
5,28,0.707216494845361
6,28,0.725773195876289
7,28,0.707216494845361
8,28,0.744329896907217
9,28,0.729896907216495
10,28,0.723711340206186
11,28,0.738144329896907
12,28,0.717525773195876
13,28,0.738144329896907
14,28,0.742268041237113
15,28,0.742268041237113
16,28,0.742268041237113
17,28,0.738144329896907
18,28,0.731958762886598
19,28,0.754639175257732
20,28,0.748453608247423
21,28,0.736082474226804
22,28,0.729896907216495
23,28,0.734020618556701
24,28,0.721649484536083
25,28,0.748453608247423
26,28,0.736082474226804
27,28,0.731958762886598
28,28,0.731958762886598
29,28,0.736082474226804
30,28,0.74020618556701
31,28,0.750515463917526
32,28,0.729896907216495
33,28,0.752577319587629
34,28,0.752577319587629
35,28,0.734020618556701
36,28,0.750515463917526
37,28,0.750515463917526
38,28,0.750515463917526
39,28,0.74639175257732
40,28,0.725773195876289
41,28,0.742268041237113
42,28,0.734020618556701
43,28,0.729896907216495
44,28,0.74639175257732
45,28,0.74639175257732
46,28,0.727835051546392
47,28,0.721649484536083
48,28,0.748453608247423
49,28,0.715463917525773
50,28,0.736082474226804
51,28,0.74639175257732
52,28,0.715463917525773
53,28,0.742268041237113
54,28,0.736082474226804
55,28,0.729896907216495
56,28,0.74020618556701
57,28,0.736082474226804
58,28,0.736082474226804
59,28,0.734020618556701
60,28,0.742268041237113
61,28,0.734020618556701
62,28,0.738144329896907
63,28,0.742268041237113
64,28,0.74639175257732
65,28,0.734020618556701
66,28,0.731958762886598
67,28,0.74639175257732
68,28,0.736082474226804
69,28,0.762886597938144
70,28,0.734020618556701
71,28,0.727835051546392
72,28,0.723711340206186
73,28,0.736082474226804
74,28,0.756701030927835
75,28,0.742268041237113
76,28,0.715463917525773
77,28,0.723711340206186
78,28,0.723711340206186
79,28,0.738144329896907
80,28,0.738144329896907
81,28,0.744329896907217
82,28,0.725773195876289
83,28,0.738144329896907
84,28,0.734020618556701
85,28,0.734020618556701
86,28,0.742268041237113
87,28,0.731958762886598
88,28,0.74020618556701
89,28,0.731958762886598
90,28,0.750515463917526
91,28,0.744329896907217
92,28,0.738144329896907
93,28,0.738144329896907
94,28,0.74639175257732
95,28,0.748453608247423
96,28,0.74020618556701
97,28,0.74020618556701
98,28,0.731958762886598
99,28,0.709278350515464
100,28,0.738144329896907
1,29,0.692783505154639
2,29,0.719587628865979
3,29,0.717525773195876
4,29,0.738144329896907
5,29,0.703092783505155
6,29,0.729896907216495
7,29,0.711340206185567
8,29,0.748453608247423
9,29,0.734020618556701
10,29,0.723711340206186
11,29,0.738144329896907
12,29,0.725773195876289
13,29,0.734020618556701
14,29,0.74639175257732
15,29,0.74639175257732
16,29,0.734020618556701
17,29,0.74639175257732
18,29,0.731958762886598
19,29,0.752577319587629
20,29,0.738144329896907
21,29,0.736082474226804
22,29,0.731958762886598
23,29,0.734020618556701
24,29,0.723711340206186
25,29,0.74639175257732
26,29,0.74020618556701
27,29,0.74020618556701
28,29,0.729896907216495
29,29,0.74020618556701
30,29,0.736082474226804
31,29,0.748453608247423
32,29,0.734020618556701
33,29,0.754639175257732
34,29,0.760824742268041
35,29,0.734020618556701
36,29,0.752577319587629
37,29,0.756701030927835
38,29,0.754639175257732
39,29,0.748453608247423
40,29,0.729896907216495
41,29,0.74020618556701
42,29,0.738144329896907
43,29,0.731958762886598
44,29,0.734020618556701
45,29,0.736082474226804
46,29,0.725773195876289
47,29,0.717525773195876
48,29,0.736082474226804
49,29,0.727835051546392
50,29,0.729896907216495
51,29,0.74020618556701
52,29,0.717525773195876
53,29,0.738144329896907
54,29,0.744329896907217
55,29,0.729896907216495
56,29,0.744329896907217
57,29,0.736082474226804
58,29,0.74020618556701
59,29,0.727835051546392
60,29,0.742268041237113
61,29,0.736082474226804
62,29,0.729896907216495
63,29,0.74020618556701
64,29,0.752577319587629
65,29,0.738144329896907
66,29,0.731958762886598
67,29,0.750515463917526
68,29,0.742268041237113
69,29,0.754639175257732
70,29,0.736082474226804
71,29,0.74020618556701
72,29,0.727835051546392
73,29,0.736082474226804
74,29,0.752577319587629
75,29,0.748453608247423
76,29,0.717525773195876
77,29,0.731958762886598
78,29,0.731958762886598
79,29,0.744329896907217
80,29,0.744329896907217
81,29,0.74639175257732
82,29,0.727835051546392
83,29,0.742268041237113
84,29,0.736082474226804
85,29,0.738144329896907
86,29,0.754639175257732
87,29,0.736082474226804
88,29,0.744329896907217
89,29,0.734020618556701
90,29,0.748453608247423
91,29,0.738144329896907
92,29,0.748453608247423
93,29,0.748453608247423
94,29,0.748453608247423
95,29,0.74639175257732
96,29,0.750515463917526
97,29,0.750515463917526
98,29,0.731958762886598
99,29,0.717525773195876
100,29,0.727835051546392
1,30,0.68659793814433
2,30,0.711340206185567
3,30,0.715463917525773
4,30,0.731958762886598
5,30,0.71340206185567
6,30,0.725773195876289
7,30,0.705154639175258
8,30,0.742268041237113
9,30,0.723711340206186
10,30,0.727835051546392
11,30,0.723711340206186
12,30,0.721649484536083
13,30,0.731958762886598
14,30,0.742268041237113
15,30,0.744329896907217
16,30,0.738144329896907
17,30,0.74639175257732
18,30,0.734020618556701
19,30,0.748453608247423
20,30,0.742268041237113
21,30,0.729896907216495
22,30,0.734020618556701
23,30,0.731958762886598
24,30,0.721649484536083
25,30,0.744329896907217
26,30,0.742268041237113
27,30,0.742268041237113
28,30,0.729896907216495
29,30,0.74020618556701
30,30,0.738144329896907
31,30,0.748453608247423
32,30,0.734020618556701
33,30,0.750515463917526
34,30,0.756701030927835
35,30,0.74020618556701
36,30,0.748453608247423
37,30,0.750515463917526
38,30,0.754639175257732
39,30,0.750515463917526
40,30,0.731958762886598
41,30,0.74020618556701
42,30,0.738144329896907
43,30,0.738144329896907
44,30,0.736082474226804
45,30,0.727835051546392
46,30,0.727835051546392
47,30,0.719587628865979
48,30,0.742268041237113
49,30,0.723711340206186
50,30,0.731958762886598
51,30,0.736082474226804
52,30,0.717525773195876
53,30,0.736082474226804
54,30,0.744329896907217
55,30,0.719587628865979
56,30,0.74639175257732
57,30,0.729896907216495
58,30,0.736082474226804
59,30,0.723711340206186
60,30,0.744329896907217
61,30,0.734020618556701
62,30,0.736082474226804
63,30,0.742268041237113
64,30,0.748453608247423
65,30,0.731958762886598
66,30,0.729896907216495
67,30,0.754639175257732
68,30,0.734020618556701
69,30,0.764948453608247
70,30,0.734020618556701
71,30,0.738144329896907
72,30,0.729896907216495
73,30,0.731958762886598
74,30,0.750515463917526
75,30,0.736082474226804
76,30,0.721649484536083
77,30,0.727835051546392
78,30,0.727835051546392
79,30,0.74639175257732
80,30,0.74639175257732
81,30,0.74639175257732
82,30,0.725773195876289
83,30,0.748453608247423
84,30,0.74020618556701
85,30,0.74020618556701
86,30,0.750515463917526
87,30,0.734020618556701
88,30,0.738144329896907
89,30,0.734020618556701
90,30,0.756701030927835
91,30,0.74020618556701
92,30,0.74639175257732
93,30,0.74639175257732
94,30,0.748453608247423
95,30,0.74639175257732
96,30,0.742268041237113
97,30,0.744329896907217
98,30,0.736082474226804
99,30,0.717525773195876
100,30,0.723711340206186
1,31,0.694845360824742
2,31,0.71340206185567
3,31,0.719587628865979
4,31,0.734020618556701
5,31,0.707216494845361
6,31,0.725773195876289
7,31,0.709278350515464
8,31,0.736082474226804
9,31,0.725773195876289
10,31,0.727835051546392
11,31,0.719587628865979
12,31,0.721649484536083
13,31,0.727835051546392
14,31,0.734020618556701
15,31,0.738144329896907
16,31,0.742268041237113
17,31,0.74020618556701
18,31,0.734020618556701
19,31,0.752577319587629
20,31,0.727835051546392
21,31,0.731958762886598
22,31,0.74020618556701
23,31,0.742268041237113
24,31,0.719587628865979
25,31,0.748453608247423
26,31,0.734020618556701
27,31,0.74020618556701
28,31,0.729896907216495
29,31,0.736082474226804
30,31,0.74020618556701
31,31,0.764948453608247
32,31,0.74020618556701
33,31,0.750515463917526
34,31,0.748453608247423
35,31,0.736082474226804
36,31,0.748453608247423
37,31,0.752577319587629
38,31,0.756701030927835
39,31,0.754639175257732
40,31,0.742268041237113
41,31,0.738144329896907
42,31,0.734020618556701
43,31,0.734020618556701
44,31,0.736082474226804
45,31,0.729896907216495
46,31,0.731958762886598
47,31,0.725773195876289
48,31,0.74639175257732
49,31,0.729896907216495
50,31,0.738144329896907
51,31,0.74639175257732
52,31,0.719587628865979
53,31,0.731958762886598
54,31,0.744329896907217
55,31,0.717525773195876
56,31,0.748453608247423
57,31,0.738144329896907
58,31,0.734020618556701
59,31,0.719587628865979
60,31,0.744329896907217
61,31,0.738144329896907
62,31,0.74639175257732
63,31,0.738144329896907
64,31,0.744329896907217
65,31,0.734020618556701
66,31,0.725773195876289
67,31,0.754639175257732
68,31,0.734020618556701
69,31,0.756701030927835
70,31,0.748453608247423
71,31,0.736082474226804
72,31,0.727835051546392
73,31,0.74639175257732
74,31,0.74639175257732
75,31,0.734020618556701
76,31,0.723711340206186
77,31,0.725773195876289
78,31,0.725773195876289
79,31,0.736082474226804
80,31,0.736082474226804
81,31,0.74639175257732
82,31,0.725773195876289
83,31,0.744329896907217
84,31,0.74020618556701
85,31,0.736082474226804
86,31,0.754639175257732
87,31,0.727835051546392
88,31,0.742268041237113
89,31,0.731958762886598
90,31,0.754639175257732
91,31,0.734020618556701
92,31,0.742268041237113
93,31,0.742268041237113
94,31,0.742268041237113
95,31,0.738144329896907
96,31,0.748453608247423
97,31,0.742268041237113
98,31,0.727835051546392
99,31,0.723711340206186
100,31,0.725773195876289
1,32,0.703092783505155
2,32,0.71340206185567
3,32,0.719587628865979
4,32,0.736082474226804
5,32,0.711340206185567
6,32,0.731958762886598
7,32,0.705154639175258
8,32,0.744329896907217
9,32,0.719587628865979
10,32,0.729896907216495
11,32,0.723711340206186
12,32,0.727835051546392
13,32,0.725773195876289
14,32,0.727835051546392
15,32,0.74639175257732
16,32,0.74020618556701
17,32,0.74020618556701
18,32,0.731958762886598
19,32,0.750515463917526
20,32,0.734020618556701
21,32,0.731958762886598
22,32,0.727835051546392
23,32,0.738144329896907
24,32,0.721649484536083
25,32,0.750515463917526
26,32,0.74020618556701
27,32,0.734020618556701
28,32,0.736082474226804
29,32,0.731958762886598
30,32,0.736082474226804
31,32,0.750515463917526
32,32,0.74020618556701
33,32,0.754639175257732
34,32,0.754639175257732
35,32,0.742268041237113
36,32,0.74639175257732
37,32,0.754639175257732
38,32,0.752577319587629
39,32,0.744329896907217
40,32,0.74020618556701
41,32,0.74020618556701
42,32,0.731958762886598
43,32,0.744329896907217
44,32,0.736082474226804
45,32,0.731958762886598
46,32,0.727835051546392
47,32,0.731958762886598
48,32,0.74020618556701
49,32,0.727835051546392
50,32,0.725773195876289
51,32,0.74020618556701
52,32,0.723711340206186
53,32,0.725773195876289
54,32,0.744329896907217
55,32,0.723711340206186
56,32,0.748453608247423
57,32,0.74020618556701
58,32,0.74020618556701
59,32,0.727835051546392
60,32,0.744329896907217
61,32,0.734020618556701
62,32,0.736082474226804
63,32,0.738144329896907
64,32,0.74639175257732
65,32,0.729896907216495
66,32,0.725773195876289
67,32,0.74639175257732
68,32,0.736082474226804
69,32,0.752577319587629
70,32,0.74639175257732
71,32,0.74020618556701
72,32,0.731958762886598
73,32,0.738144329896907
74,32,0.74639175257732
75,32,0.74020618556701
76,32,0.721649484536083
77,32,0.721649484536083
78,32,0.721649484536083
79,32,0.74020618556701
80,32,0.74020618556701
81,32,0.750515463917526
82,32,0.729896907216495
83,32,0.744329896907217
84,32,0.74020618556701
85,32,0.734020618556701
86,32,0.752577319587629
87,32,0.731958762886598
88,32,0.736082474226804
89,32,0.734020618556701
90,32,0.748453608247423
91,32,0.734020618556701
92,32,0.744329896907217
93,32,0.744329896907217
94,32,0.742268041237113
95,32,0.748453608247423
96,32,0.748453608247423
97,32,0.742268041237113
98,32,0.729896907216495
99,32,0.723711340206186
100,32,0.725773195876289
1,33,0.701030927835052
2,33,0.717525773195876
3,33,0.715463917525773
4,33,0.719587628865979
5,33,0.711340206185567
6,33,0.736082474226804
7,33,0.711340206185567
8,33,0.744329896907217
9,33,0.723711340206186
10,33,0.727835051546392
11,33,0.725773195876289
12,33,0.731958762886598
13,33,0.729896907216495
14,33,0.738144329896907
15,33,0.744329896907217
16,33,0.744329896907217
17,33,0.736082474226804
18,33,0.734020618556701
19,33,0.756701030927835
20,33,0.74020618556701
21,33,0.734020618556701
22,33,0.727835051546392
23,33,0.734020618556701
24,33,0.717525773195876
25,33,0.744329896907217
26,33,0.738144329896907
27,33,0.729896907216495
28,33,0.734020618556701
29,33,0.74020618556701
30,33,0.74020618556701
31,33,0.750515463917526
32,33,0.74020618556701
33,33,0.74639175257732
34,33,0.758762886597938
35,33,0.736082474226804
36,33,0.744329896907217
37,33,0.752577319587629
38,33,0.752577319587629
39,33,0.750515463917526
40,33,0.74020618556701
41,33,0.748453608247423
42,33,0.731958762886598
43,33,0.738144329896907
44,33,0.736082474226804
45,33,0.736082474226804
46,33,0.723711340206186
47,33,0.729896907216495
48,33,0.736082474226804
49,33,0.731958762886598
50,33,0.736082474226804
51,33,0.74020618556701
52,33,0.731958762886598
53,33,0.729896907216495
54,33,0.734020618556701
55,33,0.725773195876289
56,33,0.74639175257732
57,33,0.738144329896907
58,33,0.738144329896907
59,33,0.729896907216495
60,33,0.74639175257732
61,33,0.738144329896907
62,33,0.734020618556701
63,33,0.74639175257732
64,33,0.752577319587629
65,33,0.729896907216495
66,33,0.729896907216495
67,33,0.74639175257732
68,33,0.74020618556701
69,33,0.760824742268041
70,33,0.748453608247423
71,33,0.736082474226804
72,33,0.729896907216495
73,33,0.742268041237113
74,33,0.750515463917526
75,33,0.74639175257732
76,33,0.719587628865979
77,33,0.734020618556701
78,33,0.734020618556701
79,33,0.74020618556701
80,33,0.74020618556701
81,33,0.750515463917526
82,33,0.729896907216495
83,33,0.738144329896907
84,33,0.731958762886598
85,33,0.736082474226804
86,33,0.750515463917526
87,33,0.729896907216495
88,33,0.734020618556701
89,33,0.729896907216495
90,33,0.748453608247423
91,33,0.738144329896907
92,33,0.74639175257732
93,33,0.74639175257732
94,33,0.74020618556701
95,33,0.74639175257732
96,33,0.750515463917526
97,33,0.74020618556701
98,33,0.736082474226804
99,33,0.729896907216495
100,33,0.723711340206186
1,34,0.68659793814433
2,34,0.715463917525773
3,34,0.71340206185567
4,34,0.727835051546392
5,34,0.705154639175258
6,34,0.736082474226804
7,34,0.703092783505155
8,34,0.742268041237113
9,34,0.727835051546392
10,34,0.727835051546392
11,34,0.731958762886598
12,34,0.723711340206186
13,34,0.734020618556701
14,34,0.738144329896907
15,34,0.74020618556701
16,34,0.738144329896907
17,34,0.734020618556701
18,34,0.736082474226804
19,34,0.758762886597938
20,34,0.74020618556701
21,34,0.738144329896907
22,34,0.729896907216495
23,34,0.738144329896907
24,34,0.717525773195876
25,34,0.750515463917526
26,34,0.736082474226804
27,34,0.729896907216495
28,34,0.731958762886598
29,34,0.748453608247423
30,34,0.736082474226804
31,34,0.756701030927835
32,34,0.74020618556701
33,34,0.74639175257732
34,34,0.756701030927835
35,34,0.727835051546392
36,34,0.742268041237113
37,34,0.748453608247423
38,34,0.752577319587629
39,34,0.752577319587629
40,34,0.744329896907217
41,34,0.74020618556701
42,34,0.731958762886598
43,34,0.750515463917526
44,34,0.738144329896907
45,34,0.734020618556701
46,34,0.721649484536083
47,34,0.738144329896907
48,34,0.74639175257732
49,34,0.729896907216495
50,34,0.734020618556701
51,34,0.744329896907217
52,34,0.721649484536083
53,34,0.736082474226804
54,34,0.736082474226804
55,34,0.731958762886598
56,34,0.74639175257732
57,34,0.738144329896907
58,34,0.736082474226804
59,34,0.731958762886598
60,34,0.752577319587629
61,34,0.738144329896907
62,34,0.738144329896907
63,34,0.742268041237113
64,34,0.754639175257732
65,34,0.738144329896907
66,34,0.727835051546392
67,34,0.750515463917526
68,34,0.736082474226804
69,34,0.758762886597938
70,34,0.744329896907217
71,34,0.744329896907217
72,34,0.734020618556701
73,34,0.74020618556701
74,34,0.752577319587629
75,34,0.734020618556701
76,34,0.721649484536083
77,34,0.723711340206186
78,34,0.723711340206186
79,34,0.744329896907217
80,34,0.744329896907217
81,34,0.754639175257732
82,34,0.729896907216495
83,34,0.744329896907217
84,34,0.734020618556701
85,34,0.729896907216495
86,34,0.752577319587629
87,34,0.736082474226804
88,34,0.742268041237113
89,34,0.729896907216495
90,34,0.748453608247423
91,34,0.74020618556701
92,34,0.74020618556701
93,34,0.74020618556701
94,34,0.74639175257732
95,34,0.744329896907217
96,34,0.744329896907217
97,34,0.742268041237113
98,34,0.731958762886598
99,34,0.734020618556701
100,34,0.729896907216495
1,35,0.701030927835052
2,35,0.727835051546392
3,35,0.719587628865979
4,35,0.717525773195876
5,35,0.715463917525773
6,35,0.729896907216495
7,35,0.71340206185567
8,35,0.738144329896907
9,35,0.727835051546392
10,35,0.738144329896907
11,35,0.723711340206186
12,35,0.721649484536083
13,35,0.734020618556701
14,35,0.729896907216495
15,35,0.74639175257732
16,35,0.736082474226804
17,35,0.731958762886598
18,35,0.731958762886598
19,35,0.756701030927835
20,35,0.734020618556701
21,35,0.744329896907217
22,35,0.734020618556701
23,35,0.734020618556701
24,35,0.715463917525773
25,35,0.744329896907217
26,35,0.738144329896907
27,35,0.723711340206186
28,35,0.734020618556701
29,35,0.74639175257732
30,35,0.74020618556701
31,35,0.748453608247423
32,35,0.736082474226804
33,35,0.750515463917526
34,35,0.748453608247423
35,35,0.729896907216495
36,35,0.750515463917526
37,35,0.744329896907217
38,35,0.752577319587629
39,35,0.742268041237113
40,35,0.74639175257732
41,35,0.738144329896907
42,35,0.731958762886598
43,35,0.738144329896907
44,35,0.736082474226804
45,35,0.731958762886598
46,35,0.727835051546392
47,35,0.74020618556701
48,35,0.744329896907217
49,35,0.729896907216495
50,35,0.731958762886598
51,35,0.74639175257732
52,35,0.721649484536083
53,35,0.734020618556701
54,35,0.729896907216495
55,35,0.725773195876289
56,35,0.738144329896907
57,35,0.744329896907217
58,35,0.731958762886598
59,35,0.723711340206186
60,35,0.748453608247423
61,35,0.74020618556701
62,35,0.734020618556701
63,35,0.734020618556701
64,35,0.74639175257732
65,35,0.736082474226804
66,35,0.723711340206186
67,35,0.748453608247423
68,35,0.736082474226804
